utc_timestamp,DE_LU_price_day_ahead,Is_price_negative,was_negative_1h_ago,wind_expected,solar_expected,DE_temperature,DE_radiation_direct_horizontal,DE_radiation_diffuse_horizontal,hour,weekday,month,hour_sin,hour_cos,residual_load,is_holiday,is_winter,is_summer,price_lag_1h,price_lag_2h,price_lag_3h,price_lag_12h,price_lag_24h,price_lag_48h,price_lag_72h,price_lag_168h,price_lag_336h,price_roll_mean_6h,price_roll_mean_12h,price_roll_mean_24h,price_roll_std_6h,price_roll_std_24h,price_delta_1h,load_lag_24h,DE_load_forecast_entsoe_transparency
2018-11-30 15:00:00+00:00,67.24,0,0.0,14518.8042,9.3724,4.012,0.0566843789717,2.66411562103,15,4,11,-0.7071067811865471,-0.7071067811865479,53060.0,0,0,0,64.95,65.3,67.24,39.51,57.09,60.73,87.19,97.09,69.97,66.65166666666667,63.71333333333334,54.35874999999999,1.2231176013239509,12.574703492917285,2.289999999999992,74708.0,66985.0
2018-11-30 16:00:00+00:00,72.34,0,0.0,14998.884900000001,0.0,3.721,0.0,0.0,16,4,11,-0.8660254037844384,-0.5000000000000004,54313.0,0,0,0,67.24,64.95,65.3,43.05,59.36,62.25,98.27,109.2,67.76,67.37833333333334,66.15416666666665,54.89958333333333,2.6421386539446625,13.06859111503177,5.1000000000000085,76229.0,68687.0
2018-11-30 17:00:00+00:00,68.92,0,0.0,15231.6513,0.0,3.609,0.0,0.0,17,4,11,-0.9659258262890683,-0.25881904510252063,53450.0,0,0,0,72.34,67.24,64.95,50.52,58.7,51.63,92.43,96.02,58.41,67.665,67.6875,55.32541666666666,2.7113225555071594,13.361044276802232,-3.4200000000000017,75319.0,68033.0
2018-11-30 18:00:00+00:00,63.5,0,0.0,15527.4586,0.0,3.543,0.0,0.0,18,4,11,-1.0,-1.8369701987210297e-16,51312.0,0,0,0,68.92,72.34,67.24,66.84,55.68,50.42,82.76,86.11,52.03,67.04166666666667,67.40916666666668,55.651250000000005,3.212216783884376,13.465015317481182,-5.420000000000002,74126.0,66194.0
2018-11-30 19:00:00+00:00,66.27,0,0.0,15886.3068,0.0,3.511,0.0,0.0,19,4,11,-0.9659258262890684,0.2588190451025203,47654.0,0,0,0,63.5,68.92,72.34,68.02,47.88,47.79,70.16,75.56,46.53,67.20333333333333,67.26333333333334,56.4175,3.1303972058939253,13.526667461303914,2.769999999999996,70020.0,62922.0
2018-11-30 20:00:00+00:00,57.55,0,0.0,16026.936500000002,0.0,3.515,0.0,0.0,20,4,11,-0.8660254037844386,0.5,44068.0,0,0,0,66.27,63.5,68.92,68.03,45.63,46.21,57.55,63.48,45.77,65.97000000000001,66.39,56.91416666666666,5.059241049802008,13.330773458974349,-8.719999999999999,66116.0,59524.0
2018-11-30 21:00:00+00:00,53.91,0,0.0,15789.3208,0.0,3.54,0.0,0.0,21,4,11,-0.7071067811865477,0.7071067811865474,41442.0,0,0,0,57.55,66.27,63.5,68.19,43.78,44.91,54.43,58.66,45.23,63.748333333333335,65.2,57.33625,6.959820160511922,13.054337880566825,-3.6400000000000006,62738.0,56709.0
2018-11-30 22:00:00+00:00,44.29,0,0.0,15896.005399999998,0.0,3.537,0.0,0.0,22,4,11,-0.5000000000000004,0.8660254037844384,37344.0,0,0,0,53.91,57.55,66.27,67.98,40.31,38.47,50.09,52.12,43.8,59.073333333333345,63.225833333333334,57.50208333333333,9.119997076022981,12.852361305347367,-9.619999999999997,58298.0,52702.0
2018-11-30 23:00:00+00:00,44.33,0,0.0,15696.218,0.0,3.483,0.0,0.0,23,4,11,-0.2588190451025215,0.9659258262890681,35630.0,0,0,0,44.29,53.91,57.55,67.2,36.13,40.95,48.97,63.03,43.71,54.975,61.31999999999999,57.84375,9.332767542374594,12.359030429292403,0.03999999999999915,55550.0,50825.0
2018-12-03 00:00:00+00:00,21.25,0,0.0,25102.819199999998,0.0,9.495,0.0,0.0,0,0,12,0.0,1.0,21959.0,0,1,0,21.56,28.37,37.04,36.27,24.35,42.09,37.68,47.91,41.71,29.748333333333335,32.01166666666666,29.7075,7.187799153194581,7.521274319643026,-0.3099999999999987,45353.0,46673.0
2018-12-03 01:00:00+00:00,21.56,0,0.0,24976.625599999996,0.0,9.528,0.0,0.0,1,0,12,0.25881904510252074,0.9659258262890683,21573.0,0,1,0,21.25,21.56,28.37,31.76,22.58,42.03,37.53,46.42,38.57,27.198333333333334,31.161666666666665,29.665000000000003,6.867026770492766,7.566048879844171,0.3099999999999987,44172.0,46174.0
2018-12-03 02:00:00+00:00,21.2,0,0.0,24986.3328,0.0,9.532,0.0,0.0,2,0,12,0.49999999999999994,0.8660254037844387,21878.0,0,1,0,21.56,21.25,21.56,30.54,21.22,42.05,37.86,45.07,38.95,25.16333333333334,30.38333333333333,29.664166666666663,6.45489168512253,7.56702050184745,-0.35999999999999943,43741.0,46501.0
2018-12-03 03:00:00+00:00,20.64,0,0.0,25792.0304,0.0,9.525,0.0,0.0,3,0,12,0.7071067811865475,0.7071067811865476,22737.0,0,1,0,21.2,21.56,21.25,30.31,20.82,44.56,39.51,44.8,41.55,22.430000000000003,29.577499999999997,29.656666666666666,2.9293958421484874,7.576251032678514,-0.5599999999999987,43675.0,48161.0
2018-12-03 04:00:00+00:00,25.96,0,0.0,26617.1424,0.0,9.592,0.0,0.0,4,0,12,0.8660254037844386,0.5000000000000001,25583.0,0,1,0,20.64,21.2,21.56,38.37,19.65,43.37,43.05,48.8,44.72,22.028333333333336,28.543333333333333,29.919583333333332,1.9553047503300964,7.319014235815855,5.32,43958.0,51826.0
2018-12-03 05:00:00+00:00,47.66,0,0.0,27767.445600000003,0.0,9.645,0.0,0.0,5,0,12,0.9659258262890683,0.25881904510252074,32354.0,0,1,0,25.96,20.64,21.2,38.39,17.07,42.89,50.52,56.94,48.08,26.37833333333334,29.31583333333333,31.194166666666664,10.605131619487999,7.6405223567550955,21.699999999999996,43962.0,59715.0
2018-12-03 06:00:00+00:00,53.67,0,0.0,27893.639199999998,0.0,9.668,9.07846013007e-07,9.9092153987e-05,6,0,12,1.0,6.123233995736766e-17,38364.0,0,1,0,47.66,25.96,20.64,36.28,20.86,45.6,66.84,79.27,55.01,31.78166666666667,30.765,32.56125,14.870798790470706,8.58765155552705,6.010000000000005,46338.0,65816.0
2018-12-03 07:00:00+00:00,53.69,0,0.0,28631.3864,234.35500000000002,9.722,0.146408899465,6.08409110054,7,0,12,0.9659258262890683,-0.25881904510252063,40291.0,0,1,0,53.67,47.66,25.96,36.86,24.38,53.91,68.02,83.08,54.99,37.13666666666667,32.1675,33.7825,16.181098438198376,9.417594195695504,0.01999999999999602,49599.0,68628.0
2018-12-03 08:00:00+00:00,51.23,0,0.0,28364.438400000003,1340.5106,10.084,2.29430181221,43.9416981878,8,0,12,0.8660254037844388,-0.4999999999999998,40245.0,0,1,0,53.69,53.67,47.66,33.41,30.76,61.23,68.03,81.21,54.12,42.14166666666667,33.6525,34.635416666666664,14.855869434895645,10.038437856632068,-2.460000000000001,53228.0,69390.0
2018-12-03 09:00:00+00:00,49.58,0,0.0,28645.9472,2840.3826,10.64,7.85946835618,88.4289316438,9,0,12,0.7071067811865476,-0.7071067811865475,39125.0,0,1,0,51.23,53.69,53.67,37.04,36.96,57.39,68.19,80.25,52.28,46.965,34.6975,35.16125,10.553711669360725,10.486049246706887,-1.6499999999999986,55728.0,70026.0
2018-12-03 10:00:00+00:00,49.3,0,0.0,28607.118400000003,3927.7898,11.192,14.5774983459,119.593201654,10,0,12,0.49999999999999994,-0.8660254037844387,39193.0,0,1,0,49.58,51.23,53.69,28.37,39.11,58.4,67.98,86.99,52.7,50.85500000000001,36.44166666666667,35.58583333333333,2.463889202054628,10.852772403427325,-0.28000000000000114,57970.0,71132.0
2018-12-03 11:00:00+00:00,49.2,0,0.0,28223.684,4063.7156999999997,11.562,16.2300605514,127.342839449,11,0,12,0.258819045102521,-0.9659258262890682,38780.0,0,1,0,49.3,49.58,51.23,21.56,39.16,58.15,67.2,86.93,51.5,51.11166666666667,38.745,36.00416666666667,2.1208245251948807,11.184951426171278,-0.09999999999999432,58017.0,70466.0
2018-12-03 12:00:00+00:00,49.33,0,0.0,26092.953599999997,3238.7861,11.645,11.0629829539,109.505517046,12,0,12,1.2246467991473532e-16,-1.0,41171.0,0,1,0,49.2,49.3,49.58,21.25,36.27,51.88,67.24,92.42,51.59,50.38833333333334,41.085,36.54833333333333,1.7877070975604419,11.51137912134666,0.12999999999999545,56187.0,69924.0
2018-12-03 13:00:00+00:00,49.69,0,0.0,23452.5952,1659.2334,11.392,5.04533214113,73.5574678589,13,0,12,-0.2588190451025208,-0.9659258262890683,44353.0,0,1,0,49.33,49.2,49.3,21.56,31.76,51.02,65.3,94.74,52.16,49.72166666666667,43.42916666666667,37.29541666666667,0.761509465908259,11.766113088448455,0.35999999999999943,54917.0,68882.0
2018-12-03 14:00:00+00:00,55.58,0,0.0,21122.8672,421.83899999999994,10.767,1.42440189709,31.8776981029,14,0,12,-0.4999999999999998,-0.8660254037844388,47220.0,0,1,0,49.69,49.33,49.2,21.2,30.54,52.3,64.95,95.0,53.64,50.446666666666665,46.29416666666666,38.33875,2.5215365685763893,12.241621558011738,5.890000000000001,54797.0,68189.0
2018-12-03 15:00:00+00:00,52.17,0,0.0,19831.8096,9.3742,9.924,0.0835433023899,2.70075669761,15,0,12,-0.7071067811865471,-0.7071067811865479,49974.0,0,1,0,55.58,49.69,49.33,20.64,30.31,51.23,67.24,100.02,53.63,50.87833333333334,48.921666666666674,39.249583333333334,2.5648190319529487,12.430064702748123,-3.4099999999999966,56545.0,69250.0
2018-12-03 16:00:00+00:00,60.04,0,0.0,19860.9312,0.0,9.358,0.0,0.0,16,0,12,-0.8660254037844384,-0.5000000000000004,52268.0,0,1,0,52.17,55.58,49.69,25.96,38.37,58.35,72.34,105.02,56.43,52.668333333333344,51.76166666666666,40.152499999999996,4.36146496795152,13.130699590621285,7.869999999999997,58714.0,71552.0
2018-12-03 17:00:00+00:00,64.89,0,0.0,20428.8024,0.0,9.028,0.0,0.0,17,0,12,-0.9659258262890683,-0.25881904510252063,51443.0,0,1,0,60.04,52.17,55.58,47.66,38.39,49.6,68.92,94.05,53.11,55.28333333333334,53.1975,41.25666666666667,6.187444275843524,14.057534469540872,4.850000000000001,59554.0,71272.0
2018-12-03 18:00:00+00:00,61.6,0,0.0,21700.4456,0.0,8.857,0.0,0.0,18,0,12,-1.0,-1.8369701987210297e-16,48318.0,0,1,0,64.89,60.04,52.17,53.67,36.28,45.37,63.5,85.0,51.56,57.32833333333334,53.85833333333334,42.31166666666667,5.8444552070034,14.607174731042234,-3.289999999999999,57965.0,69416.0
2018-12-03 19:00:00+00:00,55.46,0,0.0,23491.424,0.0,8.747,0.0,0.0,19,0,12,-0.9659258262890684,0.2588190451025203,42816.0,0,1,0,61.6,64.89,60.04,53.69,36.86,37.55,66.27,77.61,47.17,58.29,54.00583333333333,43.086666666666666,4.698638100556654,14.797536124717817,-6.140000000000001,55853.0,65730.0
2018-12-03 20:00:00+00:00,47.56,0,0.0,25204.7448,0.0,8.554,0.0,0.0,20,0,12,-0.8660254037844386,0.5,37781.0,0,1,0,55.46,61.6,64.89,51.23,33.41,32.05,57.55,70.96,45.1,56.95333333333334,53.699999999999996,43.67625,6.44134665009337,14.676619920220674,-7.899999999999999,54063.0,62456.0
2018-12-03 21:00:00+00:00,46.03,0,0.0,26068.6856,0.0,8.368,0.0,0.0,21,0,12,-0.7071067811865477,0.7071067811865474,33905.0,0,1,0,47.56,55.46,61.6,49.58,37.04,34.35,53.91,59.92,42.44,55.93000000000001,53.40416666666667,44.05083333333334,7.715055411337123,14.61447433693518,-1.5300000000000011,53757.0,59488.0
2018-12-03 22:00:00+00:00,41.95,0,0.0,27689.788,0.0,8.246,0.0,0.0,22,0,12,-0.5000000000000004,0.8660254037844384,27815.0,0,1,0,46.03,47.56,55.46,49.3,28.37,25.0,44.29,56.19,35.33,52.91500000000001,52.791666666666664,44.616666666666674,9.182781169123093,14.23902587858536,-4.079999999999998,50335.0,55010.0
2018-12-03 23:00:00+00:00,36.22,0,0.0,28626.5328,0.0,7.994,0.0,0.0,23,0,12,-0.2588190451025215,0.9659258262890681,23580.0,0,1,0,41.95,46.03,47.56,49.2,21.56,30.26,44.33,54.18,25.01,48.13666666666668,51.71000000000001,45.22749999999999,9.164550543625557,13.502312281847525,-5.730000000000004,47347.0,51752.0
2018-12-04 00:00:00+00:00,31.54,0,0.0,29296.3296,0.0,7.627,0.0,0.0,0,1,12,0.0,1.0,21117.0,0,1,0,36.22,41.95,46.03,49.33,21.25,24.35,42.09,52.55,33.0,43.12666666666667,50.2275,45.65625,8.526808703534202,12.855723412415589,-4.68,45893.0,49999.0
2018-12-04 01:00:00+00:00,31.06,0,0.0,28466.364,0.0,7.283,0.0,0.0,1,1,12,0.25881904510252074,0.9659258262890683,21270.0,0,1,0,31.54,36.22,41.95,49.69,21.56,22.58,42.03,52.57,29.85,39.06000000000001,48.67499999999999,46.052083333333336,7.180515301842844,12.211651947918831,-0.4800000000000004,44967.0,49337.0
2018-12-04 02:00:00+00:00,27.97,0,0.0,28204.269599999996,0.0,7.041,0.0,0.0,2,1,12,0.49999999999999994,0.8660254037844387,21886.0,0,1,0,31.06,31.54,36.22,55.58,21.2,21.22,42.05,51.01,30.8,35.79500000000001,46.37416666666667,46.33416666666667,6.993936659707365,11.67920519804234,-3.09,45730.0,49694.0
2018-12-04 03:00:00+00:00,31.88,0,0.0,28432.3888,0.0,6.785,0.0,0.0,3,1,12,0.7071067811865475,0.7071067811865476,22952.0,0,1,0,27.97,31.06,31.54,52.17,20.64,20.82,44.56,51.55,31.66,33.436666666666675,44.68333333333334,46.8025,4.935125800490281,10.796047686638932,3.91,47481.0,50983.0
2018-12-04 04:00:00+00:00,39.87,0,0.0,28126.612,0.0,6.412,0.0,0.0,4,1,12,0.8660254037844386,0.5000000000000001,26553.0,0,1,0,31.88,27.97,31.06,60.04,25.96,19.65,43.37,54.97,32.02,33.09,43.0025,47.382083333333334,4.241867513253815,9.970270145556235,7.989999999999998,52219.0,54255.0
2018-12-04 05:00:00+00:00,47.76,0,0.0,27160.7456,0.0,5.895,0.0,0.0,5,1,12,0.9659258262890683,0.25881904510252074,35636.0,0,1,0,39.87,31.88,27.97,64.89,47.66,17.07,42.89,71.9,45.26,35.01333333333334,41.574999999999996,47.38625,7.391670086432778,9.970412233639253,7.890000000000001,62425.0,62330.0
2018-12-04 06:00:00+00:00,49.4,0,0.0,24797.042400000002,0.0,5.397,5.08683922622e-06,0.000294913160774,6,1,12,1.0,6.123233995736766e-17,43343.0,0,1,0,47.76,39.87,31.88,61.6,53.67,20.86,45.6,93.03,51.74,37.99,40.55833333333333,47.208333333333336,9.109695933454589,9.891190048710918,1.6400000000000006,69852.0,67643.0
2018-12-04 07:00:00+00:00,54.99,0,0.0,22734.2624,468.81,5.016,0.369478872484,7.77382112752,7,1,12,0.9659258262890683,-0.25881904510252063,47192.0,0,1,0,49.4,47.76,39.87,55.46,53.69,24.38,53.91,100.0,51.66,41.97833333333333,40.51916666666667,47.262499999999996,10.587417846985476,9.931705160309182,5.590000000000003,72102.0,69815.0
2018-12-04 08:00:00+00:00,49.84,0,0.0,21045.2096,2217.4713,5.315,5.85496330166,51.9508366983,8,1,12,0.8660254037844388,-0.4999999999999998,47584.0,0,1,0,54.99,49.4,47.76,47.56,51.23,30.76,61.23,99.0,49.78,45.623333333333335,40.70916666666667,47.20458333333334,8.322539676485018,9.911595308424307,-5.149999999999999,72248.0,70239.0
2018-12-04 09:00:00+00:00,48.81,0,0.0,19909.4672,4828.7429999999995,5.857,22.7397751391,99.2431248609,9,1,12,0.7071067811865476,-0.7071067811865475,46724.0,0,1,0,49.84,54.99,49.4,46.03,49.58,36.96,57.39,93.37,48.94,48.445,40.94083333333334,47.17250000000001,4.895470355338824,9.904815802778174,-1.0300000000000011,73597.0,70838.0
2018-12-04 10:00:00+00:00,47.03,0,0.0,19666.7872,6610.221,6.487,56.8922258755,126.922074124,10,1,12,0.49999999999999994,-0.8660254037844387,45882.0,0,1,0,48.81,49.84,54.99,41.95,49.3,39.11,58.4,95.0,48.78,49.63833333333334,41.36416666666667,47.07791666666666,2.819768903060697,9.89444946692998,-1.7800000000000011,74178.0,71527.0
2018-12-04 11:00:00+00:00,46.61,0,0.0,19962.8568,6900.8832,6.997,70.8980120723,130.718187928,11,1,12,0.258819045102521,-0.9659258262890682,44735.0,0,1,0,47.03,48.81,49.84,36.22,49.2,39.16,58.15,88.98,48.44,49.446666666666665,42.23,46.97,3.005918606128265,9.884417248772632,-0.4200000000000017,73699.0,70957.0
2018-12-04 12:00:00+00:00,47.18,0,0.0,20103.6112,5653.8486,7.189,65.1459830331,119.250416967,12,1,12,1.2246467991473532e-16,-1.0,45395.0,0,1,0,46.61,47.03,48.81,31.54,49.33,36.27,51.88,88.21,49.05,49.076666666666675,43.53333333333333,46.88041666666666,3.146170158568671,9.871833219984842,0.5700000000000003,73980.0,70516.0
2018-12-04 13:00:00+00:00,50.97,0,0.0,19118.3304,3412.9368,6.962,42.6463567294,92.2258432706,13,1,12,-0.2588190451025208,-0.9659258262890683,47579.0,0,1,0,47.18,46.61,47.03,31.06,49.69,31.76,51.02,85.99,50.11,48.40666666666667,45.192499999999995,46.93375,1.7558891384902058,9.891110990704867,3.789999999999999,72815.0,69492.0
2018-12-04 14:00:00+00:00,61.79,0,0.0,17521.496,890.739,5.869,13.5121039617,47.6332960383,14,1,12,-0.4999999999999998,-0.8660254037844388,51249.0,0,1,0,50.97,47.18,46.61,27.97,55.58,30.54,52.3,86.94,56.55,50.39833333333334,48.01083333333333,47.192499999999995,5.808174985885693,10.203425362614386,10.82,72084.0,69046.0
2018-12-04 15:00:00+00:00,65.23,0,0.0,16929.3568,23.4405,4.023,0.509935155427,4.04786484457,15,1,12,-0.7071067811865471,-0.7071067811865479,53433.0,0,1,0,61.79,50.97,47.18,31.88,52.17,30.31,51.23,87.19,60.78,53.13500000000001,50.79,47.73666666666667,8.260677333003764,10.810615823937184,3.440000000000005,72609.0,69777.0
2018-12-04 16:00:00+00:00,70.84,0,0.0,16434.2896,0.0,3.295,0.0,0.0,16,1,12,-0.8660254037844384,-0.5000000000000004,55716.0,0,1,0,65.23,61.79,50.97,39.87,60.04,38.37,58.35,98.27,67.95,57.10333333333333,53.37083333333333,48.18666666666667,10.226474791768165,11.544862462384273,5.609999999999999,73708.0,71523.0
2018-12-04 17:00:00+00:00,72.43,0,0.0,16133.366399999999,0.0,2.834,0.0,0.0,17,1,12,-0.9659258262890683,-0.25881904510252063,55427.0,0,1,0,70.84,65.23,61.79,47.76,64.89,38.39,49.6,92.43,58.47,61.40666666666667,55.42666666666667,48.50083333333333,10.359425981523813,12.108023899614265,1.5900000000000034,72751.0,70905.0
2018-12-04 18:00:00+00:00,70.36,0,0.0,15550.9344,0.0,2.421,0.0,0.0,18,1,12,-1.0,-1.8369701987210297e-16,54325.0,0,1,0,72.43,70.84,65.23,49.4,61.6,36.28,45.37,82.76,52.85,65.27000000000001,57.17333333333334,48.865833333333335,8.059784116215816,12.640403101947221,-2.0700000000000074,71173.0,69218.0
2018-12-04 19:00:00+00:00,68.14,0,0.0,14900.552,0.0,2.07,0.0,0.0,19,1,12,-0.9659258262890684,0.2588190451025203,51531.0,0,1,0,70.36,72.43,70.84,54.99,55.46,36.86,37.55,70.16,54.0,68.13166666666667,58.26916666666667,49.39416666666667,3.9852900354518765,13.181420361767913,-2.219999999999999,67839.0,65801.0
2018-12-04 20:00:00+00:00,60.9,0,0.0,14070.5864,0.0,1.741,0.0,0.0,20,1,12,-0.8660254037844386,0.5,49060.0,0,1,0,68.14,70.36,72.43,49.84,47.56,33.41,32.05,57.55,50.06,67.98333333333333,59.19083333333333,49.949999999999996,4.274597836834713,13.380471818548207,-7.240000000000002,63699.0,62543.0
2018-12-04 21:00:00+00:00,53.87,0,0.0,13434.764799999999,0.0,1.467,0.0,0.0,21,1,12,-0.7071067811865477,0.7071067811865474,46737.0,0,1,0,60.9,68.14,70.36,48.81,46.03,37.04,34.35,54.43,48.28,66.09,59.612500000000004,50.276666666666664,7.23129310704558,13.376310229742913,-7.030000000000001,60067.0,59631.0
2018-12-04 22:00:00+00:00,50.88,0,0.0,13153.256000000001,0.0,1.243,0.0,0.0,22,1,12,-0.5000000000000004,0.8660254037844384,42309.0,0,1,0,53.87,60.9,68.14,47.03,41.95,28.37,25.0,50.09,44.65,62.76333333333334,59.93333333333334,50.64875,8.987094450748296,13.25830086579091,-2.989999999999995,54947.0,54904.0
2018-12-04 23:00:00+00:00,48.7,0,0.0,12102.398000000001,0.0,1.097,0.0,0.0,23,1,12,-0.2588190451025215,0.9659258262890681,41604.0,0,1,0,50.88,53.87,60.9,46.61,36.22,21.56,30.26,48.97,44.52,58.80833333333334,60.10750000000001,51.16875000000001,9.102967464880331,12.907897249864094,-2.1799999999999997,51184.0,53183.0
2018-12-05 00:00:00+00:00,46.95,0,0.0,12073.259,0.0,0.952,0.0,0.0,0,2,12,0.0,1.0,39768.0,0,1,0,48.7,50.88,53.87,47.18,31.54,21.25,24.35,47.57,42.83,54.90666666666667,60.08833333333333,51.81083333333333,8.126021576803062,12.255847199590706,-1.75,49465.0,51380.0
2018-12-05 01:00:00+00:00,47.1,0,0.0,11946.99,0.0,0.792,0.0,0.0,1,2,12,0.25881904510252074,0.9659258262890683,39224.0,0,1,0,46.95,48.7,50.88,50.97,31.06,21.56,22.58,47.01,42.43,51.40000000000001,59.76583333333334,52.479166666666664,5.33298790548051,11.488383515408348,0.14999999999999858,48956.0,50726.0
2018-12-05 02:00:00+00:00,46.33,0,0.0,12248.092999999999,0.0,0.828,0.0,0.0,2,2,12,0.49999999999999994,0.8660254037844387,39269.0,0,1,0,47.1,46.95,48.7,61.79,27.97,21.2,21.22,46.28,42.17,48.97166666666667,58.4775,53.244166666666665,2.9078474283681888,10.339194282235027,-0.7700000000000031,49494.0,51087.0
2018-12-05 03:00:00+00:00,47.08,0,0.0,12286.945,0.0,0.751,0.0,0.0,3,2,12,0.7071067811865475,0.7071067811865476,40706.0,0,1,0,46.33,47.1,46.95,65.23,31.88,20.64,20.82,46.73,43.22,47.84,56.964999999999996,53.8775,1.6839596194685165,9.396156128971251,0.75,50716.0,52566.0
2018-12-05 04:00:00+00:00,47.08,0,0.0,12141.25,0.0,0.597,0.0,0.0,4,2,12,0.8660254037844386,0.5000000000000001,44181.0,0,1,0,47.08,46.33,47.1,70.84,39.87,25.96,19.65,48.95,44.42,47.20666666666667,54.98500000000001,54.17791666666667,0.7884076779604943,9.037237447827163,0.0,55432.0,55886.0
2018-12-05 05:00:00+00:00,57.08,0,0.0,11859.573,0.0,0.461,0.0,0.0,5,2,12,0.9659258262890683,0.25881904510252074,51970.0,0,1,0,47.08,47.08,46.33,72.43,47.76,47.66,17.07,55.78,50.74,48.60333333333333,53.70583333333334,54.56625,4.163088597023538,8.94928066698801,10.0,63806.0,63362.0
2018-12-05 06:00:00+00:00,67.03,0,0.0,11291.362500000001,0.0,0.384,1.18724657647e-05,0.000388127534235,6,2,12,1.0,6.123233995736766e-17,57908.0,0,1,0,57.08,47.08,47.08,70.36,49.4,53.67,20.86,67.76,57.31,51.95000000000001,53.428333333333335,55.30083333333334,8.441137364123488,9.226063231607855,9.950000000000003,69958.0,68699.0
2018-12-05 07:00:00+00:00,69.94,0,0.0,11150.524,665.8380000000001,0.491,0.607266647167,8.77423335283,7,2,12,0.9659258262890683,-0.25881904510252063,59807.0,0,1,0,67.03,57.08,47.08,68.14,54.99,53.69,24.38,70.0,58.99,55.75666666666666,53.578333333333326,55.923750000000005,10.671807094708436,9.69684297010936,2.9099999999999966,71876.0,71038.0
2018-12-05 08:00:00+00:00,68.17,0,0.0,10577.457,3019.716,1.423,8.60510975379,54.7519902462,8,2,12,0.8660254037844388,-0.4999999999999998,58607.0,0,1,0,69.94,67.03,57.08,60.9,49.84,51.23,30.76,65.29,54.2,59.39666666666667,54.18416666666667,56.6875,10.537253279041474,9.916215639481527,-1.769999999999996,71869.0,71591.0
2018-12-05 09:00:00+00:00,68.66,0,0.0,10014.103,5631.489,2.616,44.9052161107,100.945283889,9,2,12,0.7071067811865476,-0.7071067811865475,57145.0,0,1,0,68.17,69.94,67.03,53.87,48.81,49.58,36.96,55.22,55.75,62.99333333333334,55.416666666666664,57.51458333333333,9.073715152387761,10.05741948888303,0.4899999999999949,72477.0,72169.0
2018-12-05 10:00:00+00:00,68.79,0,0.0,8508.588,7131.969000000001,4.133,96.0568960252,114.569703975,10,2,12,0.49999999999999994,-0.8660254037844387,58250.0,0,1,0,68.66,68.17,69.94,50.88,47.03,49.3,39.11,53.54,58.25,66.61166666666668,56.909166666666664,58.42125000000001,4.763920304399754,10.051969875082523,0.13000000000000966,72951.0,73252.0
2018-12-05 11:00:00+00:00,67.06,0,0.0,7080.777000000001,6949.098,5.365,103.65476171,119.39273829,11,2,12,0.258819045102521,-0.9659258262890682,58911.0,0,1,0,68.79,68.66,68.17,48.7,46.61,49.2,39.16,52.88,58.26,68.27499999999999,58.439166666666665,59.27333333333334,1.1156119397021682,9.872371490203381,-1.730000000000004,72259.0,72296.0
2018-12-05 12:00:00+00:00,67.78,0,0.0,7071.064,5411.106,5.983,66.8253936648,117.536906335,12,2,12,1.2246467991473532e-16,-1.0,60290.0,0,1,0,67.06,68.79,68.66,46.95,47.18,49.33,36.27,52.88,59.56,68.4,60.175000000000004,60.13166666666667,0.9822626939908035,9.668637180468433,0.7199999999999989,71993.0,72141.0
2018-12-05 13:00:00+00:00,68.7,0,0.0,8105.4985,3015.0269999999996,5.821,26.2575858774,91.0030141226,13,2,12,-0.2588190451025208,-0.9659258262890683,60606.0,0,1,0,67.78,67.06,68.79,47.1,50.97,49.69,31.76,53.21,69.74,68.19333333333334,61.975,60.87041666666667,0.6762149559664289,9.615387793923661,0.9200000000000017,71326.0,71111.0
2018-12-05 14:00:00+00:00,68.77,0,0.0,10863.9905,815.886,4.452,4.75064018487,40.1117598151,14,2,12,-0.4999999999999998,-0.8660254037844388,59418.0,0,1,0,68.7,67.78,67.06,46.33,61.79,55.58,30.54,57.25,66.6,68.29333333333334,63.845,61.16125,0.7153087911333876,9.749043347716324,0.06999999999999318,70885.0,70499.0
2018-12-05 15:00:00+00:00,67.54,0,0.0,14851.177000000001,18.756,3.1,0.104227037339,2.38017296266,15,2,12,-0.7071067811865471,-0.7071067811865479,56560.0,0,1,0,68.77,68.7,67.78,47.08,65.23,52.17,30.31,60.73,69.99,68.10666666666667,65.55,61.2575,0.7459669340343796,9.802217694946899,-1.2299999999999898,72001.0,70833.0
2018-12-05 16:00:00+00:00,69.45,0,0.0,18391.5655,0.0,2.889,0.0,0.0,16,2,12,-0.8660254037844384,-0.5000000000000004,54546.0,0,1,0,67.54,68.77,68.7,47.08,70.84,60.04,38.37,62.25,70.94,68.21666666666668,67.41416666666667,61.199583333333344,0.8997036549179325,9.747088965280923,1.9099999999999966,74612.0,72338.0
2018-12-05 17:00:00+00:00,68.09,0,0.0,20848.9545,0.0,2.821,0.0,0.0,17,2,12,-0.9659258262890683,-0.25881904510252063,51467.0,0,1,0,69.45,67.54,68.77,57.08,72.43,64.89,38.39,51.63,67.04,68.38833333333334,68.33166666666666,61.018750000000004,0.7139584488419045,9.568296523915059,-1.3599999999999994,74136.0,71702.0
2018-12-05 18:00:00+00:00,63.03,0,0.0,22155.353,0.0,2.775,0.0,0.0,18,2,12,-1.0,-1.8369701987210297e-16,48333.0,0,1,0,68.09,69.45,67.54,67.03,70.36,61.6,36.28,50.42,61.16,67.59666666666668,67.99833333333333,60.71333333333333,2.32937473727876,9.372138017255867,-5.060000000000002,72424.0,69869.0
